"ANO_CMPT","MES_CMPT","CNES","Name_CNES","num_dias_perman_hosp","num_motivos_saida_hosp","num_dias_perman_clinica","num_motivos_saida_clinica","num_dias_perman_cirurgica","num_motivos_saida_cirurgica","num_partos_cesareos","num_partos_total","N_dias_em_UTI","N_CIRURGIAS_APRE","N_Internacoes_H","N_leitos_UTI","N_leitos_hosp_sem_leitos_hosp_dia"
"2021","06","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)",9560,1102,7202,672,1574,350,73,170,1450,597,1438,79,435
"2021","06","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)",3239,460,2423,276,815,180,57,99,730,263,531,67,295
"2021","06","2017644","HU Getúlio Vargas (HUGV-UFAM)",3757,397,2897,209,830,185,0,0,935,238,421,42,172
"2021","06","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)",11916,1464,7257,772,4474,672,168,239,2384,1679,1636,108,524
"2021","06","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)",7041,792,4122,445,2838,340,44,120,941,542,890,50,298
"2021","06","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)",2563,238,2096,138,396,98,0,0,499,168,281,30,133
"2021","06","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)",10168,1193,6968,737,3062,446,99,180,1370,2029,1261,50,380
"2021","06","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)",3932,378,2588,225,1344,153,64,108,526,207,432,28,169
"2021","06","2295415","HU Gaffree e Guinle (HUGG-Unirio)",2369,488,1343,127,923,315,7,15,389,489,516,25,225
"2021","06","2332981","HU João de Barros Barreto (HUJBB-UFPA)",4490,316,3684,220,806,96,0,0,490,163,382,20,291
"2021","06","2338424","HC da Universidade Federal de Goiás (HC-UFG)",5873,864,3842,538,2027,325,46,57,1395,519,883,133,416
"2021","06","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)",9374,1565,6580,1024,2540,514,125,386,2129,801,1712,151,693
"2021","06","2400243","HU Lauro Wanderley (HULW-UFPB)",4366,617,3223,362,1143,255,114,236,566,450,689,36,238
"2021","06","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)",4343,713,2832,333,1511,380,270,412,967,436,780,26,132
"2021","06","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)",6939,1131,5108,677,1831,454,315,532,922,529,1208,28,254
"2021","06","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)",347,107,254,65,93,42,0,0,0,55,107,NA,30
"2021","06","2561492","HU Walter Cantídio (HUWC-UFC)",5364,498,3538,222,1354,225,0,0,646,295,534,21,203
"2021","06","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)",3615,333,2144,166,1254,152,0,0,667,230,394,39,223
"2021","06","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)",2080,234,1415,119,665,115,37,55,687,143,256,26,109
"2021","06","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)",2800,294,2408,169,391,124,0,0,789,218,350,31,177
"2021","06","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)",57,64,0,0,48,53,0,0,0,66,64,NA,21
"2021","06","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)",3821,410,3003,281,816,128,61,116,949,133,411,36,190
"2021","06","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)",4552,659,3870,497,682,162,119,266,1349,191,680,54,158
"2021","06","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)",7368,1198,4215,472,3043,716,121,221,1207,810,1275,75,474
"2021","06","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)",4957,803,3517,484,1415,317,91,204,607,397,850,40,258
"2021","06","3285391","HU da Universidade Federal do Piauí (HU-UFPI)",5237,444,3737,247,1500,197,0,0,1080,352,504,45,228
"2021","06","3654826","Hospital de Doenças Tropicais (HDT-UFT)",945,109,945,109,0,0,0,0,0,0,109,NA,48
"2021","06","4014111","Hospital Universitário Ana Bezerra (Huab-UFRN)",1282,406,800,203,482,203,130,239,0,244,417,5,67
"2021","06","4044916","HU Cassiano Antônio Moraes (Hucam-UFES)",6192,874,3621,395,2507,458,87,116,877,598,977,40,271
"2021","06","5586348","HU da Univ. Federal de São Carlos (HU-Ufscar)",1215,237,1215,237,0,0,0,0,114,0,237,14,95
"2021","06","6042414","HU da Univ. Fed. Vale do São Francisco (HU-Univasf)",2362,390,868,102,1494,287,0,0,545,468,452,41,170
"2021","06","6568343","Hospital Universitário de Lagarto (HUL-UFS)",3692,393,3330,318,362,75,0,0,777,389,408,30,120
"2021","07","0000396","HC da Univ. Federal de Pernambuco (HC-UFPE)",6729,1154,5106,672,1584,473,171,279,466,715,1415,28,353
"2021","07","0002534","HU da Universidade Federal de Sergipe (HU-UFS)",2663,273,2343,162,319,110,0,0,435,153,282,20,142
"2021","07","0003816","HU Professor Edgard Santos (Hupes-UFBA)",6195,623,5134,357,928,245,0,0,632,392,793,35,283
"2021","07","0004731","Maternidade Climério de Oliveira (MCO-UFBA)",1264,159,994,79,270,80,40,70,264,99,211,10,81
"2021","07","0009709","HU Maria Aparecida Pedrossian (Humap-UFMS)",4802,689,3461,414,1335,272,120,230,820,400,746,29,198
"2021","07","0010510","HU da Universidade de Brasília (HUB-UnB)",6791,1023,5181,545,1447,395,90,212,469,1844,1225,29,209
"2021","07","0012505","HU Antônio Pedro (HUAP-UFF)",3927,423,2909,237,968,176,22,29,949,257,457,34,240
"2021","07","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)",10719,1268,8709,809,1537,394,58,170,1584,625,1555,79,435
"2021","07","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)",3957,572,2739,346,1203,218,107,171,1649,300,684,67,295
"2021","07","2017644","HU Getúlio Vargas (HUGV-UFAM)",2539,324,1726,142,798,181,0,0,425,228,338,42,172
"2021","07","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)",11990,1446,6802,722,5087,712,145,210,2304,2053,1610,108,511
"2021","07","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)",6808,852,3755,444,3043,406,46,105,1060,609,954,50,298
"2021","07","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)",2531,295,1990,140,481,152,0,0,373,264,377,22,125
"2021","07","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)",8858,1139,5987,657,2718,470,87,155,1356,1872,1191,50,380
"2021","07","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)",3505,349,2850,251,593,97,52,94,703,119,385,28,169
"2021","07","2295415","HU Gaffree e Guinle (HUGG-Unirio)",2011,360,1416,132,593,224,34,62,308,278,379,25,225
"2021","07","2332981","HU João de Barros Barreto (HUJBB-UFPA)",3892,348,2844,203,1048,145,0,0,381,259,413,20,291
"2021","07","2338424","HC da Universidade Federal de Goiás (HC-UFG)",5917,792,3514,445,2403,347,31,46,1256,632,819,133,416
"2021","07","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)",13248,1631,10223,1095,2592,510,120,372,3954,834,1824,151,693
"2021","07","2400243","HU Lauro Wanderley (HULW-UFPB)",4765,653,3363,359,1395,293,132,236,746,383,717,36,235
"2021","07","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)",4337,828,3092,454,1245,374,252,423,732,418,896,26,137
"2021","07","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)",4416,890,3192,526,1224,364,264,412,379,426,928,28,254
"2021","07","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)",292,106,184,51,108,55,0,0,0,65,106,NA,39
"2021","07","2561492","HU Walter Cantídio (HUWC-UFC)",3531,329,2386,143,900,163,0,0,384,261,370,21,203
"2021","07","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)",5653,634,3878,331,1413,268,0,0,1259,362,700,34,227
"2021","07","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)",1969,262,1326,111,643,151,43,50,390,176,278,26,109
"2021","07","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)",3077,328,2727,183,350,145,0,0,660,175,379,31,177
"2021","07","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)",80,88,0,0,75,81,0,0,0,104,88,NA,21
"2021","07","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)",3555,488,2812,314,728,172,55,128,669,180,493,36,190
"2021","07","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)",3031,608,1990,374,1041,234,191,388,465,258,628,54,166
"2021","07","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)",9914,1347,6102,604,3784,737,166,291,1781,869,1486,75,474
"2021","07","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)",5470,864,4049,609,1340,247,62,156,973,317,900,40,258
"2021","07","3285391","HU da Universidade Federal do Piauí (HU-UFPI)",4967,398,3177,193,1785,204,0,0,1009,469,461,45,228
"2021","07","3654826","Hospital de Doenças Tropicais (HDT-UFT)",698,84,698,84,0,0,0,0,0,0,84,NA,50
"2021","07","4014111","Hospital Universitário Ana Bezerra (Huab-UFRN)",1276,401,789,191,487,210,126,226,0,256,406,5,67
"2021","07","4044916","HU Cassiano Antônio Moraes (Hucam-UFES)",4837,716,2718,320,2085,389,44,68,700,510,819,40,271
"2021","07","5586348","HU da Univ. Federal de São Carlos (HU-Ufscar)",1430,185,1430,185,0,0,0,0,202,0,185,14,95
"2021","07","6042414","HU da Univ. Fed. Vale do São Francisco (HU-Univasf)",2845,422,1597,221,1248,200,0,0,720,414,470,41,170
"2021","07","6568343","Hospital Universitário de Lagarto (HUL-UFS)",2388,350,1833,240,555,110,1,1,458,858,379,30,120
"2021","08","0000396","HC da Univ. Federal de Pernambuco (HC-UFPE)",6580,1145,4672,637,1758,495,172,345,403,770,1409,28,353
"2021","08","0002534","HU da Universidade Federal de Sergipe (HU-UFS)",2103,292,1781,168,322,124,0,0,362,177,296,20,142
"2021","08","0003816","HU Professor Edgard Santos (Hupes-UFBA)",6392,620,5274,339,1031,269,0,0,792,433,816,35,283
"2021","08","0004731","Maternidade Climério de Oliveira (MCO-UFBA)",1453,222,1103,105,350,117,51,100,299,130,283,10,81
"2021","08","0009709","HU Maria Aparecida Pedrossian (Humap-UFMS)",4857,619,3335,347,1522,272,100,186,892,356,672,29,198
"2021","08","0010510","HU da Universidade de Brasília (HUB-UnB)",5721,1125,4374,550,1265,531,145,289,259,1801,1287,29,209
"2021","08","0012505","HU Antônio Pedro (HUAP-UFF)",4093,450,2905,257,1103,187,21,33,1067,292,502,34,240
"2021","08","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)",8200,920,6231,552,1353,314,30,66,1468,489,1202,79,435
"2021","08","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)",1698,262,1216,136,482,126,33,52,214,167,287,67,295
"2021","08","2017644","HU Getúlio Vargas (HUGV-UFAM)",2380,293,1576,113,800,179,0,0,435,243,311,42,172
"2021","08","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)",11758,1339,6696,677,5006,653,117,178,2333,1783,1480,108,511
"2021","08","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)",7565,845,4244,455,3259,384,51,105,1477,600,931,50,298
"2021","08","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)",2258,346,1644,132,591,212,0,0,286,337,391,22,125
"2021","08","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)",7400,932,4879,553,2405,368,74,137,1140,1836,991,50,380
"2021","08","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)",3653,426,2446,240,1122,185,52,107,551,237,487,28,169
"2021","08","2295415","HU Gaffree e Guinle (HUGG-Unirio)",1902,449,1149,115,714,292,31,52,213,377,484,25,225
"2021","08","2332981","HU João de Barros Barreto (HUJBB-UFPA)",4882,377,3811,205,1071,172,0,0,203,258,424,20,291
"2021","08","2338424","HC da Universidade Federal de Goiás (HC-UFG)",7078,982,4740,600,2293,379,35,52,2348,635,1009,133,416
"2021","08","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)",11380,1609,8052,991,3028,590,127,345,2611,1059,1828,151,497
"2021","08","2400243","HU Lauro Wanderley (HULW-UFPB)",4055,724,2651,377,1404,347,132,271,519,526,760,36,228
"2021","08","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)",4371,713,3168,375,1203,338,214,361,907,381,766,26,137
"2021","08","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)",5975,1007,4516,611,1459,396,255,430,1020,487,1073,28,254
"2021","08","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)",424,130,288,72,136,58,0,0,0,70,130,NA,39
"2021","08","2561492","HU Walter Cantídio (HUWC-UFC)",4221,448,2595,177,1182,214,0,0,377,415,557,21,203
"2021","08","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)",4037,482,2339,197,1331,253,0,0,580,355,557,34,227
"2021","08","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)",1835,197,1309,96,526,101,33,47,538,123,216,26,109
"2021","08","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)",1862,258,1560,117,302,141,0,0,256,205,291,31,177
"2021","08","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)",70,83,1,2,65,77,0,0,0,94,83,NA,21
"2021","08","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)",2982,371,2282,214,651,156,92,147,512,166,375,36,202
"2021","08","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)",2889,517,2326,345,563,172,121,247,695,197,543,54,166
"2021","08","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)",9393,1322,5460,538,3784,774,175,308,1387,915,1448,75,474
"2021","08","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)",5999,1058,3833,677,2163,380,107,232,895,550,1145,40,258
"2021","08","3285391","HU da Universidade Federal do Piauí (HU-UFPI)",5207,409,2958,180,2249,229,0,0,789,465,481,45,228
"2021","08","3654826","Hospital de Doenças Tropicais (HDT-UFT)",708,83,708,83,0,0,0,0,0,0,83,NA,50
"2021","08","4014111","Hospital Universitário Ana Bezerra (Huab-UFRN)",954,359,511,151,443,208,122,206,0,239,367,5,67
"2021","08","4044916","HU Cassiano Antônio Moraes (Hucam-UFES)",5587,600,3126,258,2458,333,56,58,1010,477,693,40,271
"2021","08","5586348","HU da Univ. Federal de São Carlos (HU-Ufscar)",1406,205,1406,205,0,0,0,0,323,0,205,14,95
"2021","08","6042414","HU da Univ. Fed. Vale do São Francisco (HU-Univasf)",3595,569,858,107,2737,462,0,0,335,863,653,41,170
"2021","08","6568343","Hospital Universitário de Lagarto (HUL-UFS)",3340,371,2759,272,581,99,0,0,622,302,397,30,120
"2021","09","0000396","HC da Univ. Federal de Pernambuco (HC-UFPE)",6438,979,4824,565,1503,400,105,185,421,601,1179,28,353
"2021","09","0002534","HU da Universidade Federal de Sergipe (HU-UFS)",2097,291,1712,164,385,127,0,0,176,179,294,20,142
"2021","09","0003816","HU Professor Edgard Santos (Hupes-UFBA)",5697,558,5013,389,622,157,0,0,507,261,687,35,283
"2021","09","0004731","Maternidade Climério de Oliveira (MCO-UFBA)",1482,200,1149,109,333,91,43,95,229,102,254,10,81
"2021","09","0009709","HU Maria Aparecida Pedrossian (Humap-UFMS)",4773,624,2865,330,1874,292,93,202,607,377,667,29,178
"2021","09","0010510","HU da Universidade de Brasília (HUB-UnB)",4697,889,3355,400,1262,437,129,277,126,1680,1029,29,209
"2021","09","0012505","HU Antônio Pedro (HUAP-UFF)",4034,415,2443,234,1570,179,24,36,689,264,454,34,240
"2021","09","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)",9546,1109,7502,648,1480,406,52,131,1398,672,1465,79,435
"2021","09","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)",2749,451,2038,231,707,213,53,88,352,261,512,67,280
"2021","09","2017644","HU Getúlio Vargas (HUGV-UFAM)",2692,400,1758,142,922,256,0,0,380,312,422,12,112
"2021","09","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)",11735,1632,6497,762,5136,854,159,224,1958,1816,1778,108,511
"2021","09","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)",7277,785,4387,418,2814,362,56,105,1329,593,902,50,298
"2021","09","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)",2409,318,1674,125,669,190,0,0,407,361,426,22,125
"2021","09","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)",7146,959,4563,546,2486,404,74,141,638,1720,1003,50,380
"2021","09","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)",3059,313,2302,210,727,101,41,84,650,186,360,28,164
"2021","09","2295415","HU Gaffree e Guinle (HUGG-Unirio)",2848,450,1852,193,993,252,37,72,498,396,493,28,228
"2021","09","2332981","HU João de Barros Barreto (HUJBB-UFPA)",5188,337,4178,227,1010,110,0,0,125,188,383,20,291
"2021","09","2338424","HC da Universidade Federal de Goiás (HC-UFG)",4875,744,3005,412,1826,330,33,41,1113,532,773,133,416
"2021","09","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)",10770,1636,8327,976,2245,610,105,274,2882,957,1833,151,497
"2021","09","2400243","HU Lauro Wanderley (HULW-UFPB)",3909,665,2622,367,1239,297,114,237,634,392,694,36,225
"2021","09","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)",3874,751,2566,388,1308,363,241,406,542,408,817,26,137
"2021","09","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)",5569,974,4017,589,1552,385,248,425,520,463,1032,28,254
"2021","09","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)",549,166,336,72,213,94,0,0,0,128,166,NA,39
"2021","09","2561492","HU Walter Cantídio (HUWC-UFC)",3183,362,1938,142,818,168,0,0,165,264,435,21,203
"2021","09","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)",3756,438,2312,185,1369,246,0,0,757,384,508,34,227
"2021","09","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)",2290,303,1344,116,944,186,41,57,525,219,323,26,109
"2021","09","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)",3164,346,2765,192,398,153,0,0,477,194,392,31,177
"2021","09","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)",89,88,0,0,79,77,0,0,0,102,88,NA,21
"2021","09","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)",2333,407,1651,241,675,165,81,149,493,173,412,36,202
"2021","09","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)",3823,572,3252,413,571,159,128,251,1310,177,597,54,172
"2021","09","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)",8838,1306,5100,573,3718,729,168,325,1597,856,1394,75,474
"2021","09","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)",6010,929,4146,626,1815,295,45,169,837,459,988,40,258
"2021","09","3285391","HU da Universidade Federal do Piauí (HU-UFPI)",4524,396,2544,171,1946,224,0,0,486,428,457,45,228
"2021","09","3654826","Hospital de Doenças Tropicais (HDT-UFT)",852,83,852,83,0,0,0,0,0,0,83,NA,50
"2021","09","4014111","Hospital Universitário Ana Bezerra (Huab-UFRN)",822,282,432,126,390,156,102,194,0,164,282,5,67
"2021","09","4044916","HU Cassiano Antônio Moraes (Hucam-UFES)",4988,880,2641,324,2346,537,70,114,728,676,982,36,249
"2021","09","5586348","HU da Univ. Federal de São Carlos (HU-Ufscar)",1318,192,1318,184,0,8,0,0,360,8,192,14,95
"2021","09","6042414","HU da Univ. Fed. Vale do São Francisco (HU-Univasf)",6091,870,2495,357,3596,513,0,0,1129,1019,1005,41,170
"2021","09","6568343","Hospital Universitário de Lagarto (HUL-UFS)",2504,271,2023,184,481,87,0,0,150,165,289,30,120
"2021","10","0000396","HC da Univ. Federal de Pernambuco (HC-UFPE)",4657,916,3327,488,1278,421,107,188,406,663,1107,28,353
"2021","10","0002534","HU da Universidade Federal de Sergipe (HU-UFS)",1989,253,1454,125,531,126,0,0,279,231,261,20,142
"2021","10","0003816","HU Professor Edgard Santos (Hupes-UFBA)",4991,552,4000,301,880,234,0,0,473,386,719,35,283
"2021","10","0004731","Maternidade Climério de Oliveira (MCO-UFBA)",1420,215,1041,92,379,123,57,107,237,143,280,10,81
"2021","10","0009709","HU Maria Aparecida Pedrossian (Humap-UFMS)",4143,533,2886,330,1217,200,52,115,732,264,566,29,178
"2021","10","0010510","HU da Universidade de Brasília (HUB-UnB)",4611,671,3418,362,1060,268,47,109,362,1769,787,29,209
"2021","10","0012505","HU Antônio Pedro (HUAP-UFF)",3544,368,2112,201,1379,161,18,27,516,273,431,34,240
"2021","10","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)",8074,1053,5870,592,1458,390,65,130,1193,629,1387,79,435
"2021","10","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)",3726,469,2833,243,887,221,69,111,668,276,528,67,280
"2021","10","2017644","HU Getúlio Vargas (HUGV-UFAM)",1899,327,815,104,1081,222,0,0,225,272,328,12,112
"2021","10","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)",16613,1737,8972,816,7471,899,130,220,3138,2251,1995,108,511
"2021","10","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)",7193,832,4315,418,2834,408,48,107,1235,641,939,50,298
"2021","10","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)",2653,306,1857,129,773,175,0,0,316,363,418,22,125
"2021","10","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)",8168,1004,5040,564,3046,434,88,177,899,2163,1056,50,380
"2021","10","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)",2934,322,1870,162,1064,160,56,95,467,235,363,28,164
"2021","10","2295415","HU Gaffree e Guinle (HUGG-Unirio)",3674,659,2663,225,916,370,25,70,523,448,723,28,228
"2021","10","2332981","HU João de Barros Barreto (HUJBB-UFPA)",3765,303,2716,166,1049,137,0,0,143,253,356,20,291
"2021","10","2338424","HC da Universidade Federal de Goiás (HC-UFG)",6243,894,4331,522,1909,371,41,56,1668,533,918,133,416
"2021","10","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)",10937,1772,7868,1065,2706,659,135,379,2185,1034,1962,89,435
