"ANO_CMPT","MES_CMPT","CNES","Name_CNES","Indicador","Nome_Indicador"
"2021","04","2332981","HU João de Barros Barreto (HUJBB-UFPA)","206","Número de Internações Hospitalares"
"2021","04","2338424","HC da Universidade Federal de Goiás (HC-UFG)","804","Número de Internações Hospitalares"
"2021","04","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)","1637","Número de Internações Hospitalares"
"2021","04","2400243","HU Lauro Wanderley (HULW-UFPB)","666","Número de Internações Hospitalares"
"2021","04","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)","708","Número de Internações Hospitalares"
"2021","04","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)","1156","Número de Internações Hospitalares"
"2021","04","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)","104","Número de Internações Hospitalares"
"2021","04","2561492","HU Walter Cantídio (HUWC-UFC)","509","Número de Internações Hospitalares"
"2021","04","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)","730","Número de Internações Hospitalares"
"2021","04","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)","234","Número de Internações Hospitalares"
"2021","04","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)","388","Número de Internações Hospitalares"
"2021","04","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)","69","Número de Internações Hospitalares"
"2021","04","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)","346","Número de Internações Hospitalares"
"2021","04","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)","451","Número de Internações Hospitalares"
"2021","04","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)","1225","Número de Internações Hospitalares"
"2021","04","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)","1110","Número de Internações Hospitalares"
"2021","04","3285391","HU da Universidade Federal do Piauí (HU-UFPI)","437","Número de Internações Hospitalares"
"2021","04","3654826","Hospital de Doenças Tropicais (HDT-UFT)","115","Número de Internações Hospitalares"
"2021","04","4014111","Hospital Universitário Ana Bezerra (Huab-UFRN)","378","Número de Internações Hospitalares"
"2021","04","4044916","HU Cassiano Antônio Moraes (Hucam-UFES)","976","Número de Internações Hospitalares"
"2021","04","5586348","HU da Univ. Federal de São Carlos (HU-Ufscar)","210","Número de Internações Hospitalares"
"2021","04","6042414","HU da Univ. Fed. Vale do São Francisco (HU-Univasf)","820","Número de Internações Hospitalares"
"2021","04","6568343","Hospital Universitário de Lagarto (HUL-UFS)","321","Número de Internações Hospitalares"
"2021","05","0000396","HC da Univ. Federal de Pernambuco (HC-UFPE)","981","Número de Internações Hospitalares"
"2021","05","0002534","HU da Universidade Federal de Sergipe (HU-UFS)","300","Número de Internações Hospitalares"
"2021","05","0003816","HU Professor Edgard Santos (Hupes-UFBA)","550","Número de Internações Hospitalares"
"2021","05","0004731","Maternidade Climério de Oliveira (MCO-UFBA)","239","Número de Internações Hospitalares"
"2021","05","0009709","HU Maria Aparecida Pedrossian (Humap-UFMS)","879","Número de Internações Hospitalares"
"2021","05","0010510","HU da Universidade de Brasília (HUB-UnB)","910","Número de Internações Hospitalares"
"2021","05","0012505","HU Antônio Pedro (HUAP-UFF)","437","Número de Internações Hospitalares"
"2021","05","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)","1092","Número de Internações Hospitalares"
"2021","05","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)","562","Número de Internações Hospitalares"
"2021","05","2017644","HU Getúlio Vargas (HUGV-UFAM)","411","Número de Internações Hospitalares"
"2021","05","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)","1695","Número de Internações Hospitalares"
"2021","05","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)","888","Número de Internações Hospitalares"
"2021","05","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)","236","Número de Internações Hospitalares"
"2021","05","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)","1054","Número de Internações Hospitalares"
"2021","05","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)","461","Número de Internações Hospitalares"
"2021","05","2295415","HU Gaffree e Guinle (HUGG-Unirio)","290","Número de Internações Hospitalares"
"2021","05","2332981","HU João de Barros Barreto (HUJBB-UFPA)","253","Número de Internações Hospitalares"
"2021","05","2338424","HC da Universidade Federal de Goiás (HC-UFG)","762","Número de Internações Hospitalares"
"2021","05","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)","1470","Número de Internações Hospitalares"
"2021","05","2400243","HU Lauro Wanderley (HULW-UFPB)","716","Número de Internações Hospitalares"
"2021","05","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)","751","Número de Internações Hospitalares"
"2021","05","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)","1323","Número de Internações Hospitalares"
"2021","05","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)","91","Número de Internações Hospitalares"
"2021","05","2561492","HU Walter Cantídio (HUWC-UFC)","458","Número de Internações Hospitalares"
"2021","05","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)","431","Número de Internações Hospitalares"
"2021","05","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)","251","Número de Internações Hospitalares"
"2021","05","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)","360","Número de Internações Hospitalares"
"2021","05","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)","82","Número de Internações Hospitalares"
"2021","05","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)","665","Número de Internações Hospitalares"
"2021","05","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)","635","Número de Internações Hospitalares"
"2021","05","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)","1232","Número de Internações Hospitalares"
"2021","05","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)","1136","Número de Internações Hospitalares"
"2021","05","3285391","HU da Universidade Federal do Piauí (HU-UFPI)","439","Número de Internações Hospitalares"
"2021","05","3654826","Hospital de Doenças Tropicais (HDT-UFT)","101","Número de Internações Hospitalares"
"2021","05","4014111","Hospital Universitário Ana Bezerra (Huab-UFRN)","420","Número de Internações Hospitalares"
"2021","05","4044916","HU Cassiano Antônio Moraes (Hucam-UFES)","1007","Número de Internações Hospitalares"
"2021","05","5586348","HU da Univ. Federal de São Carlos (HU-Ufscar)","218","Número de Internações Hospitalares"
"2021","05","6042414","HU da Univ. Fed. Vale do São Francisco (HU-Univasf)","500","Número de Internações Hospitalares"
"2021","05","6568343","Hospital Universitário de Lagarto (HUL-UFS)","399","Número de Internações Hospitalares"
"2021","06","0000396","HC da Univ. Federal de Pernambuco (HC-UFPE)","1462","Número de Internações Hospitalares"
"2021","06","0002534","HU da Universidade Federal de Sergipe (HU-UFS)","268","Número de Internações Hospitalares"
"2021","06","0003816","HU Professor Edgard Santos (Hupes-UFBA)","510","Número de Internações Hospitalares"
"2021","06","0004731","Maternidade Climério de Oliveira (MCO-UFBA)","133","Número de Internações Hospitalares"
"2021","06","0009709","HU Maria Aparecida Pedrossian (Humap-UFMS)","850","Número de Internações Hospitalares"
"2021","06","0010510","HU da Universidade de Brasília (HUB-UnB)","1036","Número de Internações Hospitalares"
"2021","06","0012505","HU Antônio Pedro (HUAP-UFF)","463","Número de Internações Hospitalares"
"2021","06","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)","1438","Número de Internações Hospitalares"
"2021","06","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)","531","Número de Internações Hospitalares"
"2021","06","2017644","HU Getúlio Vargas (HUGV-UFAM)","421","Número de Internações Hospitalares"
"2021","06","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)","1636","Número de Internações Hospitalares"
"2021","06","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)","890","Número de Internações Hospitalares"
"2021","06","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)","281","Número de Internações Hospitalares"
"2021","06","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)","1261","Número de Internações Hospitalares"
"2021","06","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)","432","Número de Internações Hospitalares"
"2021","06","2295415","HU Gaffree e Guinle (HUGG-Unirio)","516","Número de Internações Hospitalares"
"2021","06","2332981","HU João de Barros Barreto (HUJBB-UFPA)","382","Número de Internações Hospitalares"
"2021","06","2338424","HC da Universidade Federal de Goiás (HC-UFG)","883","Número de Internações Hospitalares"
"2021","06","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)","1712","Número de Internações Hospitalares"
"2021","06","2400243","HU Lauro Wanderley (HULW-UFPB)","689","Número de Internações Hospitalares"
"2021","06","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)","780","Número de Internações Hospitalares"
"2021","06","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)","1208","Número de Internações Hospitalares"
"2021","06","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)","107","Número de Internações Hospitalares"
"2021","06","2561492","HU Walter Cantídio (HUWC-UFC)","534","Número de Internações Hospitalares"
"2021","06","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)","394","Número de Internações Hospitalares"
"2021","06","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)","256","Número de Internações Hospitalares"
"2021","06","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)","350","Número de Internações Hospitalares"
"2021","06","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)","64","Número de Internações Hospitalares"
"2021","06","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)","411","Número de Internações Hospitalares"
"2021","06","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)","680","Número de Internações Hospitalares"
"2021","06","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)","1275","Número de Internações Hospitalares"
"2021","06","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)","850","Número de Internações Hospitalares"
"2021","06","3285391","HU da Universidade Federal do Piauí (HU-UFPI)","504","Número de Internações Hospitalares"
"2021","06","3654826","Hospital de Doenças Tropicais (HDT-UFT)","109","Número de Internações Hospitalares"
"2021","06","4014111","Hospital Universitário Ana Bezerra (Huab-UFRN)","417","Número de Internações Hospitalares"
"2021","06","4044916","HU Cassiano Antônio Moraes (Hucam-UFES)","977","Número de Internações Hospitalares"
"2021","06","5586348","HU da Univ. Federal de São Carlos (HU-Ufscar)","237","Número de Internações Hospitalares"
"2021","06","6042414","HU da Univ. Fed. Vale do São Francisco (HU-Univasf)","452","Número de Internações Hospitalares"
"2021","06","6568343","Hospital Universitário de Lagarto (HUL-UFS)","408","Número de Internações Hospitalares"
"2021","07","0000396","HC da Univ. Federal de Pernambuco (HC-UFPE)","1415","Número de Internações Hospitalares"
"2021","07","0002534","HU da Universidade Federal de Sergipe (HU-UFS)","282","Número de Internações Hospitalares"
"2021","07","0003816","HU Professor Edgard Santos (Hupes-UFBA)","793","Número de Internações Hospitalares"
"2021","07","0004731","Maternidade Climério de Oliveira (MCO-UFBA)","211","Número de Internações Hospitalares"
"2021","07","0009709","HU Maria Aparecida Pedrossian (Humap-UFMS)","746","Número de Internações Hospitalares"
"2021","07","0010510","HU da Universidade de Brasília (HUB-UnB)","1225","Número de Internações Hospitalares"
"2021","07","0012505","HU Antônio Pedro (HUAP-UFF)","457","Número de Internações Hospitalares"
"2021","07","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)","1555","Número de Internações Hospitalares"
"2021","07","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)","684","Número de Internações Hospitalares"
"2021","07","2017644","HU Getúlio Vargas (HUGV-UFAM)","338","Número de Internações Hospitalares"
"2021","07","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)","1610","Número de Internações Hospitalares"
"2021","07","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)","954","Número de Internações Hospitalares"
"2021","07","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)","377","Número de Internações Hospitalares"
"2021","07","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)","1191","Número de Internações Hospitalares"
"2021","07","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)","385","Número de Internações Hospitalares"
"2021","07","2295415","HU Gaffree e Guinle (HUGG-Unirio)","379","Número de Internações Hospitalares"
"2021","07","2332981","HU João de Barros Barreto (HUJBB-UFPA)","413","Número de Internações Hospitalares"
"2021","07","2338424","HC da Universidade Federal de Goiás (HC-UFG)","819","Número de Internações Hospitalares"
"2021","07","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)","1824","Número de Internações Hospitalares"
"2021","07","2400243","HU Lauro Wanderley (HULW-UFPB)","717","Número de Internações Hospitalares"
"2021","07","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)","896","Número de Internações Hospitalares"
"2021","07","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)","928","Número de Internações Hospitalares"
"2021","07","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)","106","Número de Internações Hospitalares"
"2021","07","2561492","HU Walter Cantídio (HUWC-UFC)","370","Número de Internações Hospitalares"
"2021","07","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)","700","Número de Internações Hospitalares"
"2021","07","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)","278","Número de Internações Hospitalares"
"2021","07","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)","379","Número de Internações Hospitalares"
"2021","07","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)","88","Número de Internações Hospitalares"
